GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Best_f0,pop1_Worst_f0
291,5354,291,6.19176,36,24,1,0.817944,6984,0,36,24,0.522762,5.35135,163,0.556341,0.561497,0.553763
292,5372,292,6.18115,36,24,1,0.83515,7008,0,36,24,0.533367,5.62162,163,0.55713,0.561497,0.553763
293,5389,293,6.15002,36,24,1,0.752635,7031,0,37,24,0.538809,5.35135,163,0.558081,0.561497,0.553763
294,5407,294,6.12213,36,24,1,0.776371,7055,0,37,24,0.546823,4,163,0.55937,0.561497,0.55615
295,5424,295,6.09156,36,24,1,0.797734,7078,0,38,24,0.555563,3.81081,163,0.560349,0.561497,0.556757
296,5442,296,6.08314,36,24,1,0.816961,7100,0,40,24,0.556133,4.21622,163,0.560733,0.561497,0.55914
297,5460,297,6.09808,36,24,1,0.834265,7124,0,40,24,0.562387,4.27027,163,0.561115,0.561497,0.55914
298,5478,298,6.09122,36,24,1,0.849838,7147,0,41,24,0.564582,3.89189,163,0.561497,0.561497,0.561497
299,5495,299,6.09501,36,24,1,0.863854,7170,0,42,24,0.568644,4.41667,163,0.56171,0.569149,0.561497
300,5513,300,6.09501,36,24,1,0.876469,7193,0,43,24,0.573205,5.41667,163,0.56171,0.569149,0.561497
301,5513,300,6.09501,36,24,1,0.876469,7193,0,43,24,0.573205,5.41667,163,0.56171,0.569149,0.561497
