GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Avg_f1,pop1_Best_f0,pop1_Best_f1,pop1_Worst_f0,pop1_Worst_f1
273,25780,273,6.98398,36,24,1,0.962855,6569,0,19,24,0.543373,4.91667,660,0.653297,989.25,0.657444,990,0.65252,987
274,25875,274,6.99283,36,24,1,0.965569,6593,0,19,24,0.537933,4.83333,660,0.653557,989.417,0.658311,990,0.65252,989
275,25966,275,6.99579,36,24,1,0.968012,6617,0,19,24,0.534594,4.80556,660,0.653582,989.444,0.658311,990,0.65252,990
276,26057,276,7.01075,36,24,1,0.970211,6641,0,19,24,0.533774,5.30556,660,0.654065,989.583,0.658311,990,0.65252,990
277,26151,277,7.0175,36,24,1,0.97219,6665,0,19,24,0.535709,5.52778,660,0.654452,989.694,0.659211,994,0.65252,990
278,26244,278,7.02987,36,24,1,0.973971,6689,0,19,24,0.53657,4.80556,660,0.654837,989.833,0.659211,994,0.65298,990
279,26337,279,7.03164,36,24,1,0.975574,6713,0,19,24,0.532798,4.77778,660,0.654962,989.861,0.659211,994,0.65298,990
280,26432,280,7.04355,36,24,1,0.977016,6737,0,19,24,0.53059,4.58333,660,0.655296,989.861,0.659211,994,0.653386,990
281,26528,281,7.04757,36,24,1,0.978315,6761,0,19,24,0.529132,4.47222,660,0.655606,990.083,0.660972,990,0.653439,987
282,26622,282,7.05525,36,24,1,0.979483,6785,0,19,24,0.530228,4.33333,660,0.656161,990.389,0.661397,990,0.653897,990
283,26720,283,7.06033,36,24,1,0.980535,6809,0,19,24,0.524952,4.88889,660,0.65626,990.444,0.661397,990,0.654762,989
284,26814,284,7.08244,36,24,1,0.981481,6833,0,19,24,0.522444,4.91667,660,0.656359,990.639,0.661397,990,0.654762,990
285,26911,285,7.08484,36,24,1,0.982333,6857,0,19,24,0.518495,5.41667,660,0.656556,990.667,0.661397,990,0.654762,990
286,27007,286,7.09376,36,24,1,0.9831,6881,0,19,24,0.518837,4.91667,660,0.657013,990.694,0.661397,990,0.654762,990
287,27107,287,7.09738,36,24,1,0.98379,6905,0,19,24,0.51638,4.75,660,0.656987,990.472,0.661397,990,0.654762,993
288,27204,288,7.09916,36,24,1,0.984411,6929,0,19,24,0.509227,4.91667,660,0.656973,990.5,0.661397,990,0.654762,990
289,27305,289,7.09684,36,24,1,0.98497,6953,0,19,24,0.506234,5.75,660,0.657195,990.444,0.661397,990,0.654809,993
290,27411,290,7.10452,36,24,1,0.985473,6977,0,19,24,0.500644,5.63889,660,0.656822,990.528,0.661397,990,0.648865,987
291,27511,291,7.11874,36,24,1,0.985926,7001,0,19,24,0.494784,5.5,660,0.656716,990.722,0.661397,990,0.651656,990
292,27606,292,7.12988,36,24,1,0.986333,7025,0,19,24,0.494844,5.02778,660,0.656914,990.611,0.661417,991,0.652576,994
293,27703,293,7.12865,36,24,1,0.9867,7049,0,19,24,0.494172,5.61111,660,0.657197,990.556,0.661417,991,0.654762,990
294,27803,294,7.12635,36,24,1,0.98703,7073,0,19,24,0.492167,5.5,660,0.657284,990.694,0.661417,991,0.654762,990
295,27901,295,7.13344,36,24,1,0.987327,7096,0,20,24,0.490513,5.58333,660,0.657359,990.917,0.661417,991,0.654809,993
296,27996,296,7.13035,36,24,1,0.987594,7120,0,20,24,0.489731,4.91667,660,0.657013,991.083,0.661417,991,0.655172,987
297,28101,297,7.12919,36,24,1,0.987835,7144,0,20,24,0.487598,4.52778,660,0.656779,991.083,0.661417,991,0.651194,991
298,28201,298,7.13981,36,24,1,0.988051,7168,0,20,24,0.484947,4.91667,660,0.657175,991.222,0.661417,991,0.653897,991
299,28302,299,7.13842,36,24,1,0.988246,7192,0,20,24,0.482584,5.30556,660,0.657186,991.361,0.661417,993,0.654762,993
300,28405,300,7.14315,36,24,1,0.988422,7216,0,20,24,0.485515,5.47222,660,0.657656,991.111,0.661417,993,0.655218,990
301,28406,300,7.14315,36,24,1,0.988422,7216,0,20,24,0.485515,5.47222,660,0.657656,991.111,0.661417,993,0.655218,990
