GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Best_f0,pop1_Worst_f0
117,3307,117,6.82164,36,24,1.00001,0.966385,2834,0,10,24,0.612884,5.78378,98,997,997,997
118,3333,118,6.80732,36,24,1.00001,0.968746,2858,0,10,24,0.607945,5.13514,98,997,997,997
119,3362,119,6.83448,36,24,1,0.970872,2882,0,10,24,0.607722,5.2973,98,997,997,997
120,3389,120,6.83956,36,24,1,0.972784,2906,0,10,24,0.604046,6,98,997,997,997
121,3417,121,6.84937,36,24,1,0.974506,2930,0,10,24,0.598433,6.16216,98,997,997,997
122,3445,122,6.87045,36,24,1,0.976055,2954,0,10,24,0.595372,6.59459,98,997,997,997
123,3476,123,6.85721,36,24,1,0.976055,2978,0,10,24,0.593962,5.67568,98,997,997,997
124,3503,124,6.89652,36,24,1,0.87945,3002,0,10,24,0.584071,5.02703,98,996.919,997,996
125,3530,125,6.90612,36,24,1,0.792505,3026,0,10,24,0.575924,5.18919,98,922.324,997,77
126,3556,126,6.90611,36,24,1,0.714254,3049,0,11,24,0.56557,5.62162,98,872.595,997,77
127,3580,127,6.87089,36,24,1,0.741829,3072,0,12,24,0.942385,5.16667,98,998.222,1001,997
128,3581,127,6.87089,36,24,1,0.741829,3072,0,12,24,0.942385,5.16667,98,998.222,1001,997
