GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Avg_f1,pop1_Best_f0,pop1_Best_f1,pop1_Worst_f0,pop1_Worst_f1
0,0,0,7.30899,36,24,2,0.99,36,0,0,0,0,0,98,992.389,9856.92,995,9854,987,9865
1,90,1,7.25506,36,24,1.9,0.99,60,0,0,24,0.780461,1,98,993.722,9856.17,995,9860,992,9864
2,129,2,7.25116,36,24,1.81,0.99,84,0,0,24,0.768977,1.63889,98,994.306,9856.47,996,9854,993,9860
3,166,3,7.2423,36,24,1.729,0.99,108,0,0,24,0.727007,2.16667,98,994.5,9857.44,996,9854,994,9855
4,204,4,7.22051,36,24,1.6561,0.99,132,0,0,24,0.707788,2.66667,98,994.694,9857.25,996,9854,994,9859
5,242,5,7.19979,36,24,1.59049,0.99,156,0,0,24,0.67352,3,98,994.889,9855.86,996,9854,994,9861
6,280,6,7.17952,36,24,1.53144,0.99,180,0,0,24,0.643909,3.58333,98,995.056,9854.33,996,9854,994,9864
7,319,7,7.17445,36,24,1.4783,0.99,204,0,0,24,0.633885,3.63889,98,995.139,9856.06,996,9854,995,9852
8,358,8,7.17291,36,24,1.43047,0.99,228,0,0,24,0.627015,4.25,98,995.194,9856.56,996,9856,995,9854
9,397,9,7.1637,36,24,1.38742,0.99,252,0,0,24,0.610686,4.44444,98,995.25,9857.03,996,9856,995,9855
10,437,10,7.17519,36,24,1.34868,0.99,276,0,0,24,0.602574,4.75,98,995.278,9857.25,996,9856,995,9856
11,477,11,7.14623,36,24,1.31381,0.99,300,0,0,24,0.583357,4.91667,98,995.361,9857.14,996,9856,995,9857
12,515,12,7.16312,36,24,1.28243,0.99,324,0,0,24,0.581038,4.80556,98,995.361,9857.11,996,9856,995,9857
13,552,13,7.17544,36,24,1.25419,0.99,348,0,0,24,0.571701,5.16667,98,995.472,9856.5,997,9852,995,9857
14,591,14,7.15771,36,24,1.22877,0.99,372,0,0,24,0.56883,4.77778,98,995.528,9856.61,997,9852,995,9858
15,629,15,7.14259,36,24,1.20589,0.99,395,0,1,24,0.566275,4.72222,98,995.639,9856.31,997,9852,995,9859
16,667,16,7.15148,36,24,1.1853,0.99,419,0,1,24,0.556526,4.86111,98,995.667,9856.33,997,9852,995,9860
17,706,17,7.14939,36,24,1.16677,0.99,443,0,1,24,0.54909,5.02778,98,995.667,9856.39,997,9852,995,9856
18,745,18,7.15499,36,24,1.15009,0.99,467,0,1,24,0.541586,5.44444,98,995.694,9856.39,997,9852,995,9859
19,784,19,7.15392,36,24,1.13509,0.892,491,0,1,24,0.534261,5.55556,98,995.75,9855.5,997,9852,995,9860
20,819,20,7.07503,36,24,1.12158,0.9018,514,0,2,24,0.539285,4.38889,98,996.028,9853.56,997,9852,996,9843
21,854,21,7.00083,36,24,1.10942,0.91062,537,0,3,24,0.542607,3.88889,98,996.028,9855.5,997,9852,996,9852
22,888,22,6.95968,36,24,1.09848,0.918558,561,0,3,24,0.542113,3.97222,98,996.028,9856.19,997,9852,996,9853
23,924,23,6.92811,36,24,1.08863,0.925702,585,0,3,24,0.54652,4.05405,98,996.027,9857.05,997,9852,996,9853
24,959,24,6.82414,36,24,1.0842,0.925702,609,0,3,24,0.547594,3.59459,98,996.054,9858.14,997,9852,996,9854
25,994,25,6.78965,36,24,1.07999,0.925702,633,0,3,24,0.552553,3.62162,98,996.054,9859.19,997,9852,996,9856
26,1030,26,6.79824,36,24,1.07599,0.925702,657,0,3,24,0.550258,3.83784,98,996.054,9859.78,997,9852,996,9856
27,1065,27,6.75641,36,24,1.07219,0.925702,680,0,4,24,0.550612,3.97297,98,996.081,9860.16,997,9852,996,9857
28,1100,28,6.7275,36,24,1.06858,0.834132,704,0,4,24,0.547751,4.05405,98,996.081,9860.49,997,9852,996,9858
29,1134,29,6.60213,36,24,1.06172,0.751719,727,0,5,24,0.548869,4.21622,98,996.108,9860.95,997,9852,996,9860
30,1168,30,6.44554,36,24,1.05864,0.751719,749,0,7,24,0.553261,4,98,996.135,9861.73,997,9852,996,9861
31,1202,31,6.33274,36,24,1.0557,0.751719,771,0,9,24,0.557688,3.64865,98,996.216,9860.92,997,9852,996,9863
32,1237,32,6.26523,36,24,1.05292,0.677547,793,0,11,24,0.560514,4,98,996.27,9860.19,997,9852,996,9864
33,1272,33,6.27345,36,24,1.05027,0.677547,817,0,11,24,0.565396,3.83784,98,996.486,9856.11,997,9852,996,9865
34,1307,34,6.26181,36,24,1.04776,0.677547,840,0,12,24,0.566633,3.21622,98,996.595,9854.03,997,9852,996,9866
35,1342,35,6.15426,36,24,1.04537,0.677547,863,0,13,24,0.567992,3.67568,98,996.757,9850.76,997,9852,996,9867
36,1378,36,5.86264,36,24,1.04083,0.708792,887,0,13,24,0.570296,3.40541,98,997,9845.57,997,9852,997,9844
37,1414,37,5.9099,36,24,1.03675,0.736913,911,0,13,24,0.57503,3.24324,98,997,9846.35,997,9852,997,9845
38,1449,38,5.9622,36,24,1.03308,0.762222,935,0,13,24,0.577022,3.18919,98,997,9846.78,997,9852,997,9846
39,1485,39,6.01268,36,24,1.02977,0.785,959,0,13,24,0.581586,3.67568,98,997,9847.32,997,9852,997,9846
40,1520,40,6.06849,36,24,1.02679,0.8055,983,0,13,24,0.723766,3.11111,98,997,9847.78,997,9853,997,9847
41,1555,41,6.08459,36,24,1.02411,0.82395,1006,0,14,24,0.727164,3.63889,98,997,9848.47,997,9854,997,9847
42,1590,42,6.16908,36,24,1.0217,0.840555,1030,0,14,24,0.723604,2.75,98,997,9849.08,997,9854,997,9848
43,1625,43,6.2049,36,24,1.01953,0.855499,1053,0,15,24,0.709538,3.44444,98,997,9849.56,997,9854,997,9848
44,1660,44,6.24797,36,24,1.01758,0.868949,1077,0,15,24,0.712627,2.94444,98,997,9850.17,997,9854,997,9849
45,1696,45,6.26206,36,24,1.01582,0.881054,1101,0,15,24,0.703299,3.11111,98,997,9850.64,997,9854,997,9849
46,1731,46,6.32567,36,24,1.01424,0.891949,1125,0,15,24,0.694813,3.22222,98,997,9851.22,997,9855,997,9850
47,1766,47,6.3364,36,24,1.01281,0.901754,1149,0,15,24,0.689919,3.25,98,997,9851.67,997,9855,997,9850
48,1802,48,6.36061,36,24,1.01153,0.910579,1173,0,15,24,0.669834,3.80556,98,997,9851.83,997,9855,997,9851
49,1837,49,6.39071,36,24,1.01038,0.918521,1197,0,15,24,0.666852,4.41667,98,997,9852.19,997,9855,997,9851
50,1872,50,6.43848,36,24,1.00934,0.925669,1221,0,15,24,0.652004,4.27778,98,997,9852.67,997,9857,997,9851
51,1907,51,6.46153,36,24,1.00841,0.932102,1244,0,16,24,0.650089,3.83333,98,997,9852.92,997,9857,997,9852
52,1942,52,6.47718,36,24,1.00757,0.937892,1268,0,16,24,0.644577,4.38889,98,997,9853.17,997,9857,997,9852
53,1977,53,6.49383,36,24,1.00681,0.845102,1292,0,16,24,0.627019,5,98,997,9853.17,997,9857,997,9852
54,2012,54,6.4561,36,24,1.00613,0.859592,1316,0,16,24,0.629002,4.22222,98,997,9853.67,997,9857,997,9852
55,2046,55,6.47931,36,24,1.00552,0.872633,1339,0,17,24,0.631313,4.5,98,997,9854.17,997,9857,997,9853
56,2081,56,6.47114,36,24,1.00496,0.88437,1362,0,18,24,0.625801,4.63889,98,997,9854.39,997,9857,997,9853
57,2116,57,6.4807,36,24,1.00447,0.894933,1386,0,18,24,0.619709,4.5,98,997,9854.58,997,9857,997,9853
58,2151,58,6.43519,36,24,1.00402,0.904439,1410,0,18,24,0.618007,4.41667,98,997,9854.94,997,9857,997,9854
59,2185,59,6.42154,36,24,1.00362,0.912996,1433,0,19,24,0.611928,4.80556,98,997,9855.06,997,9857,997,9854
60,2219,60,6.42471,36,24,1.00326,0.920696,1457,0,19,24,0.610543,4.97297,98,997,9855.24,997,9857,997,9854
61,2253,61,6.41977,36,24,1.00309,0.829626,1481,0,19,24,0.598918,5.27027,98,997,9855.35,997,9857,997,9854
62,2288,62,6.37298,36,24,1.00294,0.829626,1504,0,20,24,0.600265,4.89189,98,997,9855.62,997,9857,997,9855
63,2322,63,6.36257,36,24,1.00279,0.747664,1528,0,20,24,0.595722,5.75676,98,997,9855.7,997,9857,997,9855
64,2355,64,6.32579,36,24,1.00251,0.771897,1551,0,21,24,0.599575,5.08333,98,997,9856.08,997,9858,997,9855
65,2390,65,6.35892,36,24,1.00226,0.793708,1574,0,22,24,0.597938,4.30556,98,997,9856.31,997,9858,997,9855
66,2425,66,6.34155,36,24,1.00204,0.813337,1597,0,23,24,0.596927,3.97222,98,997,9856.47,997,9858,997,9855
67,2459,67,6.35563,36,24,1.00183,0.831003,1620,0,24,24,0.596551,4.55556,98,997,9856.67,997,9858,997,9856
68,2493,68,6.33519,36,24,1.00165,0.846903,1644,0,24,24,0.59657,4.41667,98,997,9856.89,997,9858,997,9856
69,2528,69,6.34376,36,24,1.00148,0.861213,1668,0,24,24,0.597387,4.11111,98,997,9857.14,997,9858,997,9856
70,2562,70,6.3479,36,24,1.00134,0.874091,1692,0,24,24,0.596696,4.27778,98,997,9857.31,997,9859,997,9857
71,2598,71,6.35579,36,24,1.0012,0.885682,1716,0,24,24,0.59834,5.11111,98,997,9857.39,997,9859,997,9857
72,2632,72,6.35473,36,24,1.00108,0.896114,1740,0,24,24,0.597302,5.36111,98,997,9857.5,997,9859,997,9857
73,2668,73,6.35306,36,24,1.00097,0.905503,1764,0,24,24,0.597199,5.61111,98,997,9857.67,997,9859,997,9857
74,2704,74,6.37564,36,24,1.00088,0.913952,1788,0,24,24,0.595132,4.94444,98,997,9857.69,997,9859,997,9856
75,2739,75,6.33319,36,24,1.00079,0.921557,1812,0,24,24,0.595639,4.52778,98,997,9858,997,9860,997,9857
