GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Best_f0,pop1_Worst_f0
183,54574,183,6.78964,36,24,1,0.88538,4404,0,24,24,0.53709,4.75,309,0.642328,0.646484,0.640232
184,54861,184,6.74751,36,24,1,0.895842,4428,0,24,24,0.535878,4.16667,309,0.642547,0.646484,0.640777
185,55106,185,6.7803,36,24,1,0.905258,4452,0,24,24,0.536337,4.44444,309,0.64294,0.646484,0.641176
186,55364,186,6.76277,36,24,1,0.913732,4475,0,25,24,0.533772,4.61111,309,0.642875,0.646484,0.641176
187,55618,187,6.77328,36,24,1,0.921359,4499,0,25,24,0.533401,4.52778,309,0.643093,0.646484,0.641326
188,55888,188,6.78436,36,24,1,0.928223,4523,0,25,24,0.532852,4.55556,309,0.643459,0.646484,0.641879
189,56137,189,6.76192,36,24,1,0.836401,4547,0,25,24,0.532354,4.97222,309,0.643622,0.646484,0.641879
190,56403,190,6.76173,36,24,1,0.836401,4571,0,25,24,0.534294,4.62162,309,0.644131,0.646484,0.642578
191,56653,191,6.77096,36,24,1,0.851761,4595,0,25,24,0.461375,3.77778,309,0.644458,0.646833,0.642857
192,56929,192,6.79072,36,24,1,0.865585,4619,0,25,24,0.532686,4.16667,309,0.644932,0.650485,0.643275
193,57201,193,6.80412,36,24,1,0.878026,4643,0,25,24,0.517355,3.77778,309,0.64514,0.650485,0.643969
194,57450,194,6.80339,36,24,1,0.889224,4667,0,25,24,0.527294,3.83333,309,0.645426,0.650485,0.644231
195,57698,195,6.80531,36,24,1,0.899301,4691,0,25,24,0.536214,4.08333,309,0.645845,0.650485,0.644531
196,57967,196,6.81751,36,24,1,0.908371,4715,0,25,24,0.537685,4.72222,309,0.646015,0.650485,0.644531
197,58315,197,6.82017,36,24,1,0.916534,4739,0,25,24,0.51297,4.75,309,0.646095,0.650485,0.644531
198,58561,198,6.80531,36,24,1,0.923881,4762,0,26,24,0.523591,4.55556,309,0.646381,0.650485,0.64466
199,58812,199,6.77645,36,24,1,0.930493,4786,0,26,24,0.540648,3.91667,309,0.64712,0.653101,0.645793
200,59062,200,6.78899,36,24,1,0.936443,4810,0,26,24,0.537331,4.5,309,0.647298,0.653101,0.645914
201,59377,201,6.80823,36,24,1,0.941799,4833,0,27,24,0.536084,4.77778,309,0.647525,0.653101,0.645914
202,59634,202,6.79596,36,24,1,0.946619,4857,0,27,24,0.53415,4.63889,309,0.647842,0.653101,0.645914
203,59889,203,6.78897,36,24,1,0.950957,4881,0,27,24,0.531585,4.63889,309,0.64802,0.653101,0.645914
204,60141,204,6.81703,36,24,1,0.954861,4905,0,27,24,0.52897,4.25,309,0.648355,0.653101,0.646484
205,60402,205,6.82083,36,24,1,0.958375,4929,0,27,24,0.536013,3.86111,309,0.648707,0.653101,0.646718
206,60664,206,6.81587,36,24,1,0.961538,4953,0,27,24,0.532493,4.25,309,0.649067,0.653101,0.647173
207,60914,207,6.79997,36,24,1,0.964384,4977,0,27,24,0.535553,4.19444,309,0.649584,0.653101,0.64786
208,61209,208,6.81087,36,24,1,0.966946,5001,0,27,24,0.528759,4.83333,309,0.649687,0.653101,0.64786
209,61466,209,6.81784,36,24,1,0.969251,5025,0,27,24,0.520562,4.89189,309,0.649647,0.653101,0.647399
210,61727,210,6.81844,36,24,1,0.971326,5049,0,27,24,0.511662,5.59459,309,0.649662,0.653101,0.647399
211,61983,211,6.81987,36,24,1,0.973193,5073,0,27,24,0.505428,6.11111,309,0.64965,0.653772,0.64786
212,62267,212,6.80277,36,24,1,0.974874,5097,0,27,24,0.501472,6,309,0.649637,0.653772,0.646602
213,62517,213,6.79399,36,24,1,0.976387,5121,0,27,24,0.497526,6.44444,309,0.649753,0.653772,0.646602
214,62772,214,6.80134,36,24,1,0.977748,5145,0,27,24,0.490286,6.05556,309,0.64927,0.653772,0.642023
215,63034,215,6.82907,36,24,1,0.978973,5169,0,27,24,0.483366,5.38889,309,0.648265,0.653772,0.639376
216,63323,216,6.82293,36,24,1,0.980076,5193,0,27,24,0.483482,5.22222,309,0.648228,0.653772,0.642023
217,63578,217,6.82951,36,24,1,0.883068,5217,0,27,24,0.477814,4.27778,309,0.646562,0.653772,0.638672
218,63843,218,6.7961,36,24,1,0.893761,5240,0,28,24,0.478721,4.19444,309,0.647421,0.653772,0.642578
219,64104,219,6.78894,36,24,1,0.903385,5264,0,28,24,0.482798,4.02778,309,0.648356,0.653772,0.644531
220,64358,220,6.79712,36,24,1,0.814047,5288,0,28,24,0.485615,4.41667,309,0.648821,0.653772,0.645349
221,64609,221,6.74577,36,24,1,0.814047,5311,0,29,24,0,4.2973,309,0.649698,0.653772,0.646718
222,64900,222,6.70869,36,24,1,0.831642,5335,0,29,24,0.579738,3.91667,309,0.649949,0.654511,0.64786
223,65159,223,6.77426,36,24,1,0.847478,5358,0,30,24,0.600807,3.83333,309,0.650788,0.654511,0.648544
224,65426,224,6.75428,36,24,1,0.86173,5382,0,30,24,0.596232,3.55556,309,0.651437,0.654511,0.649225
225,65736,225,6.68687,36,24,1,0.874557,5406,0,30,24,0.601893,3.80556,309,0.652156,0.654511,0.649903
226,65984,226,6.61996,36,24,1,0.886101,5429,0,31,24,0.607815,3.58333,309,0.652931,0.660305,0.650579
