GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Avg_f1,pop1_Best_f0,pop1_Best_f1,pop1_Worst_f0,pop1_Worst_f1
40,11319,40,7.31688,36,24,1.01478,0.99,995,0,1,24,0.571609,4.38889,309,0.535986,992,0.546638,994,0.531049,993
41,11593,41,7.31135,36,24,1.0133,0.99,1019,0,1,24,0.567592,4.55556,309,0.53613,992.25,0.546638,994,0.531049,993
42,11874,42,7.28706,36,24,1.01197,0.99,1043,0,1,24,0.564346,5.25,309,0.536855,992.417,0.546638,994,0.531729,993
43,12156,43,7.28236,36,24,1.01078,0.99,1067,0,1,24,0.563066,5.02778,309,0.537832,992.528,0.549894,994,0.532468,986
44,12420,44,7.24612,36,24,1.0097,0.99,1091,0,1,24,0.561371,5.11111,309,0.538629,992.889,0.549894,994,0.532468,993
45,12676,45,7.18559,36,24,1.00873,0.99,1115,0,1,24,0.559979,5.16667,309,0.539616,992.944,0.549894,994,0.532895,992
46,12947,46,7.2061,36,24,1.00786,0.99,1139,0,1,24,0.560339,4.66667,309,0.541387,992.833,0.549894,994,0.53617,993
47,13209,47,7.23039,36,24,1.00707,0.99,1163,0,1,24,0.561405,4.5,309,0.542693,992.75,0.550976,993,0.536638,993
48,13479,48,7.26984,36,24,1.00636,0.99,1187,0,1,24,0.561516,4.16667,309,0.54377,992.75,0.553879,989,0.537281,992
49,13752,49,7.29535,36,24,1.00573,0.99,1211,0,1,24,0.561311,4.33333,309,0.545565,992.806,0.561966,993,0.538462,994
50,14021,50,7.30435,36,24,1.00515,0.99,1235,0,1,24,0.56131,3.66667,309,0.547002,992.778,0.561966,993,0.539957,993
51,14301,51,7.30371,36,24,1.00464,0.99,1259,0,1,24,0.560997,4.11111,309,0.548232,992.722,0.561966,993,0.541578,993
52,14573,52,7.29455,36,24,1.00417,0.99,1283,0,1,24,0.559271,4.36111,309,0.549076,992.583,0.561966,993,0.542553,994
53,14839,53,7.2998,36,24,1.00376,0.99,1307,0,1,24,0.558189,4.63889,309,0.549978,992.583,0.561966,993,0.544276,993
54,15100,54,7.29897,36,24,1.00338,0.99,1331,0,1,24,0.555919,5.05556,309,0.550429,992.417,0.561966,993,0.545652,993
55,15352,55,7.29862,36,24,1.00304,0.99,1355,0,1,24,0.554676,5.16667,309,0.551222,992.278,0.561966,993,0.546638,990
56,15619,56,7.28787,36,24,1.00274,0.99,1379,0,1,24,0.552108,5.08333,309,0.551395,992.222,0.561966,993,0.546638,994
57,15888,57,7.29573,36,24,1.00247,0.99,1403,0,1,24,0.54834,5.25,309,0.551061,992.139,0.561966,993,0.542299,991
58,16152,58,7.28719,36,24,1.00222,0.99,1427,0,1,24,0.547038,5.36111,309,0.551457,992.222,0.561966,993,0.545652,993
59,16410,59,7.28621,36,24,1.002,0.99,1451,0,1,24,0.54318,5.67568,309,0.551103,992.243,0.561966,993,0.543668,993
60,16694,60,7.26568,36,24,1.0018,0.99,1475,0,1,24,0.54196,5.11111,309,0.551394,991.917,0.562105,993,0.545652,993
61,16953,61,7.26064,36,24,1.00162,0.99,1499,0,1,24,0.539667,5.36111,309,0.551733,991.861,0.562105,993,0.546809,990
62,17210,62,7.27729,36,24,1.00146,0.892,1523,0,1,24,0.538136,5.52778,309,0.551376,992,0.562105,993,0.545259,993
63,17468,63,7.18111,36,24,1.00131,0.9018,1547,0,1,24,0.890842,4.52778,309,0.553526,991.861,0.564756,993,0.548387,993
64,17732,64,7.10404,36,24,1.00118,0.91062,1571,0,1,24,0.701496,3.63889,309,0.555441,991.528,0.564756,993,0.549784,991
65,17993,65,7.02875,36,24,1.00106,0.918558,1595,0,1,24,0.678145,2.94444,309,0.5571,991.389,0.564756,993,0.552463,989
66,18246,66,7.05411,36,24,1.00096,0.925702,1619,0,1,24,0.700036,2.66667,309,0.559107,992.056,0.566038,993,0.554839,991
67,18508,67,7.0576,36,24,1.00086,0.932132,1643,0,1,24,0.693108,2.86111,309,0.560876,992.139,0.566239,993,0.556263,989
68,18761,68,7.04485,36,24,1.00077,0.937919,1667,0,1,24,0.693183,3.05556,309,0.562684,992.278,0.568134,990,0.559072,993
69,19021,69,7.04466,36,24,1.0007,0.943127,1691,0,1,24,0.690251,3.22222,309,0.564249,992.139,0.574113,990,0.561028,993
70,19282,70,7.04023,36,24,1.00063,0.947814,1715,0,1,24,0.682745,3.27778,309,0.565315,992.306,0.574113,990,0.561702,993
71,19542,71,7.04251,36,24,1.00056,0.952033,1739,0,1,24,0.650722,3.61111,309,0.565899,992.306,0.574113,990,0.562368,990
72,19840,72,7.03475,36,24,1.00051,0.95583,1763,0,1,24,0.649494,3.66667,309,0.566993,992.389,0.578059,992,0.563169,994
73,20095,73,7.03859,36,24,1.00046,0.959247,1787,0,1,24,0.650471,3.47222,309,0.5681,992.167,0.578059,992,0.564756,993
74,20351,74,7.08131,36,24,1.00041,0.962322,1811,0,1,24,0.64962,3.27778,309,0.569454,991.889,0.58159,989,0.566239,993
75,20614,75,7.11564,36,24,1.00037,0.96509,1834,0,2,24,0.643815,3.52778,309,0.57066,991.583,0.58159,989,0.566879,993
76,20876,76,7.0704,36,24,1.00033,0.967581,1858,0,2,24,0.644447,3.61111,309,0.57193,991.167,0.58159,989,0.568085,992
77,21138,77,7.06689,36,24,1.0003,0.969823,1882,0,2,24,0.633714,4.33333,309,0.572513,991.194,0.582121,991,0.568134,990
78,21393,78,7.04658,36,24,1.00027,0.97184,1906,0,2,24,0.618358,4.5,309,0.57294,991.194,0.582121,991,0.569296,993
79,21653,79,7.06589,36,24,1.00024,0.973656,1930,0,2,24,0.616989,4.52778,309,0.573766,991.278,0.582809,989,0.56962,990
80,21927,80,7.06462,36,24,1.00022,0.975291,1954,0,2,24,0.608411,4.25,309,0.574718,991.278,0.585263,994,0.570231,994
81,22186,81,7.05773,36,24,1.0002,0.976762,1978,0,2,24,0.603674,4.25,309,0.575619,991.139,0.585263,994,0.57113,991
82,22441,82,7.04964,36,24,1.00018,0.978085,2002,0,2,24,0.600921,4.5,309,0.576216,991.333,0.585263,994,0.571429,993
83,22721,83,7.06507,36,24,1.00016,0.979277,2026,0,2,24,0.596202,4.86111,309,0.57711,991.222,0.586498,988,0.57173,991
84,22978,84,7.08437,36,24,1.00014,0.980349,2050,0,2,24,0.585713,5.02778,309,0.577111,991.222,0.586498,988,0.570526,990
85,23254,85,7.08669,36,24,1.00013,0.981314,2074,0,2,24,0.577428,5.19444,309,0.577162,991.167,0.586498,988,0.570526,990
86,23516,86,7.10375,36,24,1.00012,0.982183,2098,0,2,24,0.575896,4.80556,309,0.578378,991.417,0.588235,988,0.572632,991
87,23776,87,7.09758,36,24,1.0001,0.982965,2122,0,2,24,0.572314,4.97222,309,0.57876,991.139,0.588235,988,0.573248,992
88,24037,88,7.11786,36,24,1.00009,0.983668,2146,0,2,24,0.564763,5.08333,309,0.579531,990.972,0.588235,988,0.575,991
89,24313,89,7.08347,36,24,1.00008,0.984301,2170,0,2,24,0.563824,5.02778,309,0.579737,990.972,0.588235,988,0.575053,989
90,24658,90,7.07734,36,24,1.00008,0.984871,2194,0,2,24,0.557086,5.02778,309,0.579705,990.833,0.588235,988,0.575372,992
91,24930,91,7.0671,36,24,1.00007,0.985384,2218,0,2,24,0.555202,5.19444,309,0.580219,990.75,0.588358,993,0.575372,992
92,25192,92,7.10169,36,24,1.00006,0.985846,2242,0,2,24,0.553835,5.02778,309,0.580821,990.611,0.588358,993,0.576271,992
93,25454,93,7.10045,36,24,1.00006,0.986261,2266,0,2,24,0.5502,4.91667,309,0.580938,990.611,0.588358,993,0.576271,994
94,25730,94,7.11045,36,24,1.00005,0.986635,2290,0,2,24,0.545334,5.5,309,0.581075,990.583,0.588358,993,0.57652,989
95,25991,95,7.10001,36,24,1.00004,0.986971,2314,0,2,24,0.54101,5.75,309,0.581298,990.972,0.588358,993,0.576923,993
96,26266,96,7.09412,36,24,1.00004,0.889274,2338,0,2,24,0.533067,5.08333,309,0.580187,990.861,0.588358,993,0.571429,994
97,26552,97,7.10462,36,24,1.00004,0.899347,2362,0,2,24,0.706682,4.91667,309,0.582369,990.944,0.589583,989,0.577963,990
98,26800,98,7.01533,36,24,1.00003,0.908412,2386,0,2,24,0.645423,3.91667,309,0.583654,990.917,0.589583,989,0.579281,986
99,27116,99,7.00894,36,24,1.00003,0.916571,2410,0,2,24,0.611363,3.58333,309,0.584365,990.806,0.589583,989,0.580713,993
100,27444,100,7.01868,36,24,1.00003,0.923914,2434,0,2,24,0.603319,3.80556,309,0.585381,991.333,0.592902,992,0.581933,990
101,27702,101,6.94337,36,24,1.00002,0.930523,2458,0,2,24,0.606203,3.19444,309,0.586229,991.5,0.592902,992,0.583158,994
102,27966,102,6.90864,36,24,1.00002,0.93647,2482,0,2,24,0.633219,2.83333,309,0.58809,991.444,0.596273,994,0.585417,989
103,28212,103,6.91894,36,24,1.00002,0.941823,2506,0,2,24,0.628744,3.05556,309,0.588737,991.333,0.596273,994,0.585774,994
104,28484,104,6.90188,36,24,1.00002,0.946641,2530,0,2,24,0.634857,3.16667,309,0.589972,991.278,0.603696,992,0.586639,994
105,28742,105,6.9123,36,24,1.00002,0.950977,2554,0,2,24,0.617331,3.69444,309,0.590426,991.472,0.603696,992,0.587137,989
106,28997,106,6.93121,36,24,1.00001,0.954879,2578,0,2,24,0.617281,3.86111,309,0.591684,991.583,0.603696,992,0.588358,992
107,29249,107,6.93303,36,24,1.00001,0.958391,2602,0,2,24,0.606099,3.97222,309,0.592285,991.611,0.605749,992,0.588358,993
108,29501,108,6.94601,36,24,1.00001,0.961552,2626,0,2,24,0.589122,4.13889,309,0.592753,991.667,0.605749,992,0.588843,989
109,29765,109,6.9356,36,24,1.00001,0.964397,2650,0,2,24,0.585862,4.72222,309,0.593447,991.611,0.605749,992,0.589583,989
110,30019,110,6.93713,36,24,1.00001,0.966957,2673,0,3,24,0.583712,4.5,309,0.594539,991.722,0.605749,992,0.590062,992
111,30281,111,6.96533,36,24,1.00001,0.969261,2697,0,3,24,0.575022,4.75,309,0.595427,991.917,0.609407,993,0.590909,993
112,30546,112,6.94272,36,24,1.00001,0.971335,2721,0,3,24,0.57008,4.25,309,0.595427,991.861,0.609407,993,0.591286,993
113,30798,113,6.90064,36,24,1.00001,0.973202,2745,0,3,24,0.566076,4.55556,309,0.596041,991.75,0.609407,993,0.591376,994
114,31056,114,6.9274,36,24,1.00001,0.974882,2769,0,3,24,0.555745,4.58333,309,0.596324,991.972,0.609407,993,0.591753,992
115,31317,115,6.92174,36,24,1.00001,0.976393,2793,0,3,24,0.551325,4.97222,309,0.596831,991.889,0.609407,993,0.592975,992
116,31589,116,6.90656,36,24,1,0.977754,2817,0,3,24,0.542157,4.86111,309,0.596902,991.833,0.609407,993,0.593361,989
117,31856,117,6.91206,36,24,1,0.880979,2841,0,3,24,0.537768,5.58333,309,0.596696,991.778,0.609407,993,0.593361,989
118,32144,118,6.92768,36,24,1,0.891881,2865,0,3,24,0.543895,4.16667,309,0.598113,992.472,0.609407,993,0.595041,992
119,32485,119,6.94235,36,24,1,0.901693,2888,0,4,24,0.544799,3.75,309,0.598709,992.583,0.609407,993,0.595876,994
120,32734,120,6.96358,36,24,1,0.910523,2912,0,4,24,0.547653,3.30556,309,0.599306,992.556,0.609407,993,0.596708,992
121,32996,121,6.97221,36,24,1,0.918471,2936,0,4,24,0.549707,3.63889,309,0.599786,992.583,0.612245,993,0.597107,992
122,33253,122,6.96685,36,24,1,0.925624,2960,0,4,24,0.555051,3.36111,309,0.601111,992.667,0.612245,993,0.598361,990
123,33535,123,6.94538,36,24,1,0.932062,2984,0,4,24,0.55657,3.63889,309,0.601715,992.917,0.612245,993,0.598765,992
124,33806,124,6.95356,36,24,1,0.937855,3008,0,4,24,0.561658,3.13889,309,0.603128,992.833,0.612245,993,0.599585,993
125,34060,125,6.92616,36,24,1,0.94307,3032,0,4,24,0.563526,2.91667,309,0.604437,992.917,0.612705,993,0.600823,993
126,34317,126,6.91614,36,24,1,0.947763,3056,0,4,24,0.56595,3.13889,309,0.605286,992.806,0.612705,993,0.60124,994
127,34574,127,6.92673,36,24,1,0.951987,3080,0,4,24,0.567697,3.27778,309,0.606596,992.611,0.613035,992,0.603696,992
128,34842,128,6.93741,36,24,1,0.955788,3104,0,4,24,0.569291,3.52778,309,0.607429,992.556,0.613035,992,0.604082,992
129,35096,129,6.91449,36,24,1,0.959209,3128,0,4,24,0.56702,4,309,0.607859,992.583,0.613035,992,0.605317,991
130,35353,130,6.92043,36,24,1,0.962288,3152,0,4,24,0.565438,4.36111,309,0.60849,992.639,0.613035,992,0.605749,993
131,35611,131,6.93644,36,24,1,0.965059,3176,0,4,24,0.564177,4.58333,309,0.608994,992.639,0.613682,991,0.606122,992
132,35874,132,6.92664,36,24,1,0.967553,3200,0,4,24,0.56512,4.58333,309,0.609764,992.583,0.615542,993,0.606557,993
133,36155,133,6.9348,36,24,1,0.969798,3224,0,4,24,0.562453,4.30556,309,0.610303,992.5,0.615542,993,0.607362,992
134,36410,134,6.93723,36,24,1,0.971818,3248,0,4,24,0.559581,4.69444,309,0.610637,992.528,0.615542,993,0.607362,992
135,36673,135,6.93435,36,24,1,0.973636,3272,0,4,24,0.558001,4.36111,309,0.611134,992.556,0.615542,993,0.607724,992
136,36930,136,6.93519,36,24,1,0.877273,3296,0,4,24,0.553893,4.94444,309,0.611204,992.583,0.615542,993,0.608163,992
137,37180,137,6.93268,36,24,1,0.888546,3319,0,5,24,0.552412,4.97222,309,0.61137,992.639,0.615542,993,0.608607,993
138,37449,138,6.91616,36,24,1,0.898691,3343,0,5,24,0.553371,4.38889,309,0.612289,992.667,0.615542,993,0.609407,992
139,37700,139,6.90501,36,24,1,0.907822,3367,0,5,24,0.556317,4.16667,309,0.61349,992.611,0.618182,992,0.611336,993
140,37955,140,6.90429,36,24,1,0.91604,3390,0,6,24,0.558191,3.69444,309,0.614143,992.667,0.619919,994,0.612245,992
141,38217,141,6.89709,36,24,1,0.923436,3414,0,6,24,0.558426,3.58333,309,0.614786,992.722,0.619919,994,0.612245,994
142,38470,142,6.88954,36,24,1,0.930092,3438,0,6,24,0.560361,3.33333,309,0.615309,992.778,0.619919,994,0.613035,992
143,38722,143,6.88741,36,24,1,0.936083,3462,0,6,24,0.559279,3.63889,309,0.615887,992.806,0.623482,994,0.61336,993
144,38978,144,6.87333,36,24,1,0.941475,3485,0,7,24,0.55796,3.97222,309,0.616311,992.833,0.623482,994,0.613821,992
145,39227,145,6.86052,36,24,1,0.946327,3509,0,7,24,0.560028,4.11111,309,0.617376,992.972,0.624242,994,0.614286,993
146,39484,146,6.83747,36,24,1,0.950694,3533,0,7,24,0.55864,4.47222,309,0.618055,993.083,0.625,994,0.614754,993
147,39753,147,6.84498,36,24,1,0.954625,3557,0,7,24,0.558205,4.47222,309,0.6185,993.194,0.625,994,0.615542,993
148,40018,148,6.82905,36,24,1,0.958163,3581,0,7,24,0.558035,4.44444,309,0.619405,993.25,0.625,994,0.616162,993
149,40283,149,6.79659,36,24,1,0.961346,3605,0,7,24,0.557166,4.27778,309,0.620006,993.444,0.625,994,0.616633,994
150,40550,150,6.7476,36,24,1,0.964212,3629,0,7,24,0.556819,4.25,309,0.620333,993.611,0.625,994,0.617409,992
151,40810,151,6.67313,36,24,1,0.96679,3653,0,7,24,0.55483,4.38889,309,0.620789,993.75,0.625,994,0.617886,993
152,41077,152,6.61182,36,24,1,0.969111,3677,0,7,24,0.552214,4.58333,309,0.621097,993.889,0.625,994,0.618661,994
153,41348,153,6.61172,36,24,1,0.9712,3701,0,7,24,0.553142,4.36111,309,0.621692,993.917,0.625,994,0.619433,994
154,41616,154,6.61741,36,24,1,0.97308,3725,0,7,24,0.551483,4.94444,309,0.621812,993.889,0.625,994,0.619433,994
155,41905,155,6.66247,36,24,1,0.974772,3749,0,7,24,0.549732,5.11111,309,0.621884,993.861,0.628514,994,0.619433,994
156,42172,156,6.68221,36,24,1,0.976295,3772,0,8,24,0.546543,5.27778,309,0.621753,993.861,0.628514,994,0.618474,994
157,42433,157,6.69823,36,24,1,0.977666,3796,0,8,24,0.542608,5.72222,309,0.621705,993.889,0.628514,994,0.618474,994
158,42717,158,6.7167,36,24,1,0.880899,3820,0,8,24,0.53911,5.88889,309,0.621311,993.889,0.628514,994,0.618474,994
159,42982,159,6.6973,36,24,1,0.891809,3844,0,8,24,0.53875,5.33333,309,0.62198,993.889,0.628514,994,0.619433,994
160,43249,160,6.69126,36,24,1,0.901628,3868,0,8,24,0.539044,4.80556,309,0.622804,993.861,0.628514,994,0.620202,994
161,43597,161,6.7067,36,24,1,0.910465,3892,0,8,24,0.541278,4.47222,309,0.623484,993.917,0.628514,994,0.620968,994
162,43857,162,6.71823,36,24,1,0.918419,3916,0,8,24,0.542071,4.05556,309,0.624316,993.917,0.631474,994,0.621457,994
163,44108,163,6.71503,36,24,1,0.925577,3940,0,8,24,0.541342,3.38889,309,0.624407,993.944,0.631474,994,0.62173,994
164,44376,164,6.69902,36,24,1,0.932019,3964,0,8,24,0.542217,3.58333,309,0.625492,993.944,0.631474,994,0.622222,994
165,44642,165,6.70675,36,24,1,0.937817,3987,0,9,24,0.541182,4.16667,309,0.625611,993.944,0.631474,994,0.622222,994
166,44915,166,6.69699,36,24,1,0.943036,4011,0,9,24,0.542104,4.08333,309,0.626712,993.917,0.632207,994,0.623482,994
167,45170,167,6.70021,36,24,1,0.947732,4035,0,9,24,0.541069,4.27778,309,0.627139,993.917,0.632207,994,0.623742,993
168,45457,168,6.67123,36,24,1,0.951959,4059,0,9,24,0.542452,4.13889,309,0.628296,993.944,0.632207,994,0.625755,994
169,45727,169,6.68701,36,24,1,0.955763,4083,0,9,24,0.543346,4.33333,309,0.628911,993.944,0.632207,994,0.626506,994
170,45994,170,6.63179,36,24,1,0.959187,4107,0,9,24,0.544671,3.66667,309,0.629711,993.944,0.632937,994,0.627255,994
171,46267,171,6.63117,36,24,1,0.962268,4131,0,9,24,0.543719,3.94444,309,0.630227,993.944,0.634921,994,0.627767,994
172,46606,172,6.62476,36,24,1,0.965041,4154,0,10,24,0.543508,4.16667,309,0.630301,993.944,0.634921,994,0.628,994
173,46887,173,6.65016,36,24,1,0.967537,4178,0,10,24,0.541563,4.66667,309,0.630455,993.944,0.634921,994,0.628231,994
174,47160,174,6.66118,36,24,1,0.969783,4202,0,10,24,0.5395,4.83333,309,0.630668,993.944,0.636183,994,0.628231,994
175,47479,175,6.62652,36,24,1,0.971805,4226,0,10,24,0.540007,5.36111,309,0.631032,993.972,0.636183,994,0.628743,994
176,47738,176,6.64002,36,24,1,0.973625,4250,0,10,24,0.539355,4.97222,309,0.631518,994,0.639604,994,0.628968,994
177,47996,177,6.64042,36,24,1,0.975262,4274,0,10,24,0.539254,5.22222,309,0.632083,994,0.639604,994,0.629259,994
178,48257,178,6.65716,36,24,1,0.976736,4298,0,10,24,0.538582,5,309,0.632179,994,0.639604,994,0.629482,994
179,48524,179,6.66072,36,24,1,0.978062,4322,0,10,24,0.536363,5.16667,309,0.63223,993.944,0.639604,994,0.629482,993
180,48804,180,6.67054,36,24,1,0.979256,4346,0,10,24,0.53498,4.77778,309,0.632254,993.917,0.639604,994,0.627255,994
181,49072,181,6.67988,36,24,1,0.88233,4370,0,10,24,0.53406,4.91667,309,0.632089,993.944,0.639604,994,0.628,994
182,49340,182,6.6944,36,24,1,0.893097,4394,0,10,24,0.532997,5.22222,309,0.632481,993.972,0.639604,994,0.629779,994
183,49611,183,6.6712,36,24,1,0.902788,4418,0,10,24,0.797984,5.33333,309,0.6337,994,0.644269,994,0.630435,994
184,49893,184,6.68825,36,24,1,0.911509,4441,0,11,24,0.638711,4.5,309,0.63451,994.028,0.644269,994,0.630952,994
185,50149,185,6.681,36,24,1,0.919358,4465,0,11,24,0.629902,4.16667,309,0.635382,994.056,0.644269,994,0.632207,994
186,50409,186,6.68283,36,24,1,0.926422,4489,0,11,24,0.574359,4.05556,309,0.635581,994.028,0.644269,994,0.632207,994
187,50665,187,6.67874,36,24,1,0.93278,4513,0,11,24,0.565617,3.58333,309,0.63614,993.917,0.644269,994,0.632411,994
188,50925,188,6.6664,36,24,1,0.938502,4537,0,11,24,0.563944,4.11111,309,0.637061,993.972,0.644269,994,0.633663,994
189,51186,189,6.65307,36,24,1,0.943652,4561,0,11,24,0.553414,4.05556,309,0.637799,993.917,0.644269,994,0.634387,994
190,51449,190,6.62911,36,24,1,0.948287,4585,0,11,24,0.558642,4.16667,309,0.638434,993.889,0.644269,994,0.635108,994
191,51734,191,6.632,36,24,1,0.952458,4609,0,11,24,0.550919,4.30556,309,0.63909,993.861,0.644531,995,0.635815,994
192,52000,192,6.65289,36,24,1,0.956212,4633,0,11,24,0.549735,4.41667,309,0.639648,993.889,0.64497,994,0.636542,994
193,52264,193,6.6549,36,24,1,0.959591,4657,0,11,24,0.557364,3.94444,309,0.640374,993.889,0.647638,994,0.637427,993
194,52541,194,6.66656,36,24,1,0.962632,4681,0,11,24,0.546605,4.38889,309,0.640691,993.889,0.647638,994,0.637427,993
195,52809,195,6.66767,36,24,1,0.965369,4705,0,11,24,0.536315,4.5,309,0.640886,993.972,0.647638,994,0.63745,994
196,53078,196,6.66228,36,24,1,0.967832,4729,0,11,24,0.530838,4.86111,309,0.641518,994,0.647638,994,0.63745,994
197,53342,197,6.66834,36,24,1,0.970049,4753,0,11,24,0.526416,5.08333,309,0.641741,994.028,0.647638,994,0.637624,994
198,53613,198,6.66994,36,24,1,0.874044,4777,0,11,24,0.515429,5.30556,309,0.641666,994,0.647638,994,0.637795,995
199,53880,199,6.68455,36,24,1,0.885639,4801,0,11,24,0.517624,4.69444,309,0.642523,994.028,0.647638,994,0.638889,994
