GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Best_f0,pop1_Worst_f0
249,24135,249,7.07602,36,24,1,0.981768,5992,0,20,24,0.54,5.78378,660,0.654143,0.65748,0.652632
250,24233,250,7.08148,36,24,1,0.982591,6016,0,20,24,0.538,5.94595,660,0.654073,0.65748,0.650396
251,24333,251,7.08221,36,24,1,0.983332,6040,0,20,24,0.53673,5.54054,660,0.654136,0.65748,0.650856
252,24438,252,7.08548,36,24,1,0.983999,6064,0,20,24,0.534587,5.52778,660,0.654202,0.657963,0.652174
253,24545,253,7.09675,36,24,1,0.886599,6088,0,20,24,0.53182,5.41667,660,0.653718,0.657963,0.646825
254,24634,254,7.09252,36,24,1,0.896939,6112,0,20,24,0.53301,4.97222,660,0.654462,0.657963,0.652632
255,24725,255,7.09432,36,24,1,0.906245,6135,0,21,24,0.532335,4.58333,660,0.65442,0.657963,0.652632
256,24814,256,7.09873,36,24,1,0.914621,6159,0,21,24,0.532882,4.11111,660,0.654892,0.657963,0.653543
257,24903,257,7.08363,36,24,1,0.922158,6183,0,21,24,0.578577,4.22222,660,0.655103,0.657963,0.653997
258,24992,258,7.07505,36,24,1,0.928943,6206,0,22,24,0.554978,3.80556,660,0.655321,0.657963,0.654402
259,25085,259,7.09313,36,24,1,0.935048,6230,0,22,24,0.573313,3.86111,660,0.655716,0.658377,0.654402
260,25175,260,7.09428,36,24,1,0.940544,6254,0,22,24,0.571113,3.86111,660,0.655814,0.658377,0.654856
261,25267,261,7.10243,36,24,1,0.945489,6278,0,22,24,0.560259,4.08333,660,0.656167,0.659269,0.654902
262,25359,262,7.09908,36,24,1,0.85194,6302,0,22,24,0.574784,4.13889,660,0.656467,0.659269,0.655263
263,25447,263,7.11112,36,24,1,0.865746,6326,0,22,24,0.576358,3.30556,660,0.656751,0.659269,0.656168
264,25543,264,7.10502,36,24,1,0.878172,6350,0,22,24,0.654668,3.94444,660,0.657184,0.660131,0.656168
265,25638,265,7.08689,36,24,1,0.889354,6374,0,22,24,0.565077,3.88889,660,0.657345,0.660131,0.656619
266,25727,266,7.08063,36,24,1,0.899419,6398,0,22,24,0.537524,4.16667,660,0.657467,0.660131,0.656619
267,25817,267,7.09341,36,24,1,0.908477,6422,0,22,24,0.57828,3.63889,660,0.657917,0.660131,0.656658
268,25906,268,7.09115,36,24,1,0.916629,6446,0,22,24,0.592547,3.77778,660,0.658355,0.660574,0.657068
269,25995,269,7.09575,36,24,1,0.923966,6470,0,22,24,0.610988,3.25,660,0.65888,0.662321,0.657516
270,26083,270,7.09615,36,24,1,0.93057,6494,0,22,24,0.603954,3.19444,660,0.659257,0.662321,0.658377
271,26172,271,7.10715,36,24,1,0.936513,6517,0,23,24,0.596124,3.83333,660,0.659356,0.662321,0.658377
272,26263,272,7.11091,36,24,1,0.941862,6541,0,23,24,0.581811,4.41667,660,0.65955,0.662321,0.658377
273,26370,273,7.10424,36,24,1,0.946675,6565,0,23,24,0.592979,4.02778,660,0.660159,0.662321,0.658824
274,26461,274,7.10218,36,24,1,0.951008,6589,0,23,24,0.587897,4.11111,660,0.660305,0.662321,0.658824
275,26554,275,7.09304,36,24,1,0.954907,6613,0,23,24,0.575409,4.25,660,0.660511,0.662321,0.659269
276,26645,276,7.08096,36,24,1,0.958416,6637,0,23,24,0.563176,4.5,660,0.660669,0.66276,0.659686
277,26737,277,7.08141,36,24,1,0.961575,6661,0,23,24,0.563294,4.80556,660,0.6609,0.66276,0.660131
278,26831,278,7.07814,36,24,1,0.964417,6685,0,23,24,0.563403,5.25,660,0.661058,0.66276,0.660131
279,26921,279,7.08481,36,24,1,0.966976,6709,0,23,24,0.562647,5,660,0.661216,0.66276,0.660131
280,27013,280,7.09355,36,24,1,0.969278,6733,0,23,24,0.555858,4.69444,660,0.661301,0.66276,0.660131
281,27105,281,7.10289,36,24,1,0.97135,6756,0,24,24,0.548038,4.97222,660,0.661422,0.66276,0.660131
282,27201,282,7.10515,36,24,1,0.973215,6780,0,24,24,0.542095,5.41667,660,0.66152,0.664499,0.660574
283,27296,283,7.10607,36,24,1,0.974894,6804,0,24,24,0.529142,4.75,660,0.66131,0.664499,0.658377
284,27391,284,7.10601,36,24,1,0.976404,6828,0,24,24,0.527007,5.38889,660,0.661518,0.664499,0.660131
285,27487,285,7.11013,36,24,1,0.879764,6852,0,24,24,0.521824,5.77778,660,0.661507,0.664499,0.660574
286,27577,286,7.10866,36,24,1,0.890787,6876,0,24,24,0.519386,6.19444,660,0.661615,0.664499,0.660574
287,27664,287,7.11948,36,24,1,0.900709,6900,0,24,24,0.73378,4.36111,660,0.66204,0.664499,0.660995
288,27761,288,7.1174,36,24,1,0.909638,6924,0,24,24,0.58069,3.97222,660,0.662186,0.664499,0.661017
289,27860,289,7.12526,36,24,1,0.917674,6948,0,24,24,0.593003,3.36111,660,0.662476,0.664935,0.661438
290,27956,290,7.1104,36,24,1,0.924907,6972,0,24,24,0.596138,3.38889,660,0.662768,0.664935,0.661458
291,28049,291,7.10772,36,24,1,0.931416,6996,0,24,24,0.593052,3.30556,660,0.663154,0.668823,0.661899
292,28139,292,7.10457,36,24,1,0.937274,7020,0,24,24,0.574036,3.86111,660,0.66319,0.668823,0.662321
293,28233,293,7.10133,36,24,1,0.942547,7044,0,24,24,0.569119,4.5,660,0.663419,0.668823,0.662321
294,28323,294,7.09996,36,24,1,0.947292,7068,0,24,24,0.571544,4.58333,660,0.663696,0.668823,0.662321
295,28416,295,7.08854,36,24,1,0.951563,7092,0,24,24,0.566547,4.47222,660,0.66424,0.670543,0.662745
296,28512,296,7.09901,36,24,1,0.955407,7116,0,24,24,0.565575,4.36111,660,0.664482,0.670543,0.66276
297,28604,297,7.09955,36,24,1,0.958866,7139,0,25,24,0.551434,4.52778,660,0.664494,0.670543,0.661438
298,28702,298,7.10631,36,24,1,0.961979,7163,0,25,24,0.544736,5.08333,660,0.664819,0.670543,0.66276
299,28798,299,7.11315,36,24,1,0.964782,7187,0,25,24,0.537884,5.13889,660,0.665012,0.670543,0.66276
300,28897,300,7.11058,36,24,1,0.967303,7211,0,25,24,0.540811,4.75,660,0.665422,0.670543,0.663185
301,28899,300,7.11058,36,24,1,0.967303,7211,0,25,24,0.540811,4.75,660,0.665422,0.670543,0.663185
