GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Avg_f1,pop1_Best_f0,pop1_Best_f1,pop1_Worst_f0,pop1_Worst_f1
239,3238,239,6.31755,36,24,1,0.964309,5728,0,44,24,0.537409,6.11111,105,0.487842,994.944,0.491803,995,0.483607,995
240,3251,240,6.32056,36,24,1,0.966878,5752,0,44,24,0.535673,5.59459,105,0.486814,995.081,0.491803,995,0.475,995
241,3265,241,6.29602,36,24,1,0.96919,5776,0,44,24,0.534655,5.7027,105,0.487493,995.108,0.491803,995,0.475,995
242,3279,242,6.3301,36,24,1,0.971271,5800,0,44,24,0.534122,5.38889,105,0.487955,995.111,0.495935,995,0.483333,995
243,3293,243,6.36255,36,24,1,0.875144,5824,0,44,24,0.530386,5.27778,105,0.486308,995.083,0.495935,995,0.462185,996
244,3306,244,6.32367,36,24,1,0.88663,5848,0,44,24,0.531867,5.05556,105,0.488188,995.222,0.495935,995,0.483333,995
245,3319,245,6.29583,36,24,1,0.798967,5872,0,44,24,0.528412,4.83333,105,0.488072,995.25,0.495935,995,0.483333,996
246,3332,246,6.25819,36,24,1,0.81807,5895,0,45,24,0.529188,4.38889,105,0.488535,995.417,0.495935,995,0.487603,995
247,3346,247,6.26583,36,24,1,0.835263,5919,0,45,24,0.529877,4.69444,105,0.488651,995.5,0.495935,995,0.487603,995
248,3359,248,6.27478,36,24,1,0.850737,5943,0,45,24,0.530435,4.75,105,0.488768,995.611,0.495935,995,0.487603,995
249,3372,249,6.28812,36,24,1,0.864663,5967,0,45,24,0.530913,4.16667,105,0.489001,995.694,0.495935,995,0.487603,996
250,3386,250,6.29132,36,24,1,0.877197,5990,0,46,24,0.532085,4.55556,105,0.489468,995.556,0.495935,995,0.487603,996
251,3399,251,6.2846,36,24,1,0.888477,6014,0,46,24,0.534004,4.66667,105,0.490398,995.361,0.495935,995,0.487603,996
252,3413,252,6.26548,36,24,1,0.898629,6038,0,46,24,0.533917,4.78378,105,0.49089,995.243,0.495935,995,0.487603,996
253,3426,253,6.2532,36,24,1,0.907766,6062,0,46,24,0.534845,4.72973,105,0.491571,995.054,0.495935,995,0.487603,996
254,3439,254,6.22414,36,24,1,0.91599,6085,0,47,24,0.534588,4.13514,105,0.492025,994.919,0.495935,995,0.487603,996
255,3453,255,6.19883,36,24,1,0.923391,6109,0,47,24,0.534144,4.54054,105,0.492138,995,0.495935,995,0.491803,995
256,3467,256,6.21001,36,24,1,0.930052,6133,0,47,24,0.532156,4.97297,105,0.492138,995,0.495935,995,0.491803,995
257,3481,257,6.21192,36,24,1,0.936047,6157,0,47,24,0.531296,5.52778,105,0.492148,995.028,0.495935,996,0.491803,995
258,3495,258,6.22321,36,24,1,0.941442,6181,0,47,24,0.529967,5.97222,105,0.492262,995.083,0.495935,996,0.491803,995
259,3508,259,6.22598,36,24,1,0.946298,6205,0,47,24,0.530953,6.41667,105,0.492492,995.083,0.495935,996,0.491803,995
260,3522,260,6.24408,36,24,1,0.950668,6229,0,47,24,0.530424,6.58333,105,0.492492,995.083,0.495935,996,0.491803,995
261,3535,261,6.26075,36,24,1,0.954601,6253,0,47,24,0.528781,5.91667,105,0.491799,995.028,0.495935,996,0.479339,995
262,3549,262,6.285,36,24,1,0.958141,6277,0,47,24,0.528593,5.47222,105,0.492138,995.028,0.495935,996,0.483333,995
263,3562,263,6.29151,36,24,1,0.961327,6301,0,47,24,0.527306,5.08333,105,0.491555,995.056,0.495935,996,0.479339,995
264,3576,264,6.27059,36,24,1,0.964194,6324,0,48,24,0.525987,4.69444,105,0.491207,995.083,0.495935,996,0.479339,995
265,3591,265,6.32578,36,24,1,0.868775,6348,0,48,24,0.523254,4.30556,105,0.489814,995.111,0.495935,996,0.471074,996
266,3604,266,6.31382,36,24,1,0.880897,6372,0,48,24,0.523712,4.30556,105,0.492482,995.139,0.495935,996,0.487603,995
267,3617,267,6.3169,36,24,1,0.793808,6396,0,48,24,0.524207,4.78378,105,0.49303,995.108,0.495935,996,0.487603,996
268,3630,268,6.31422,36,24,1,0.813427,6419,0,49,24,0.525058,4.83784,105,0.493478,995.189,0.495935,996,0.491803,995
269,3644,269,6.31097,36,24,1,0.831084,6443,0,49,24,0.52591,5.05405,105,0.493702,995.27,0.495935,996,0.491803,995
270,3658,270,6.24476,36,24,1,0.831084,6466,0,50,24,0.526594,4.78378,105,0.49426,995.324,0.495935,996,0.491803,995
271,3671,271,6.25636,36,24,1,0.748976,6490,0,50,24,0.526503,4.81081,105,0.49426,995.378,0.495935,996,0.491803,995
272,3684,272,6.18677,36,24,1,0.773078,6514,0,50,24,0.52716,4.10811,105,0.494707,995.486,0.495935,996,0.491803,995
273,3697,273,6.18041,36,24,1,0.79477,6538,0,50,24,0.529131,3.86486,105,0.495823,995.297,0.495935,996,0.491803,996
274,3710,274,6.17041,36,24,1,0.814293,6561,0,51,24,0.529454,4.02703,105,0.495935,995.541,0.495935,996,0.495935,995
275,3724,275,6.06363,36,24,1,0.831864,6585,0,51,24,0.531041,4.56757,105,0.495935,995.757,0.495935,996,0.495935,995
276,3737,276,5.99922,36,24,1,0.847678,6608,0,52,24,0.531893,4.13514,105,0.495935,995.919,0.495935,996,0.495935,995
277,3750,277,5.93167,36,24,1,0.86191,6632,0,52,24,0.532175,4.37838,105,0.495935,996,0.495935,996,0.495935,996
278,3763,278,5.94127,36,24,1,0.874719,6655,0,53,24,0.533159,4.54054,105,0.495935,996,0.495935,996,0.495935,996
279,3777,279,5.9506,36,24,1,0.886247,6679,0,53,24,0.533549,5.24324,105,0.495935,996,0.495935,996,0.495935,996
280,3790,280,5.96014,36,24,1,0.896622,6703,0,53,24,0.534806,5.94595,105,0.495935,996,0.495935,996,0.495935,996
281,3804,281,5.96014,36,24,1,0.90596,6727,0,53,24,0.534833,6.91892,105,0.495935,996,0.495935,996,0.495935,996
282,3817,282,5.98258,36,24,1,0.914364,6751,0,53,24,0.534313,7.08108,105,0.495935,996,0.495935,996,0.495935,996
283,3831,283,5.99428,36,24,1,0.921928,6775,0,53,24,0.533546,6.7027,105,0.495935,996,0.495935,996,0.495935,996
284,3845,284,6.02045,36,24,1,0.928735,6799,0,53,24,0.534115,6.32432,105,0.495935,996,0.495935,996,0.495935,996
285,3859,285,6.06201,36,24,1,0.934861,6823,0,53,24,0.533978,5.13514,105,0.495823,995.865,0.495935,996,0.491803,996
286,3873,286,6.10244,36,24,1,0.940375,6847,0,53,24,0.533397,4.21622,105,0.495823,995.811,0.495935,996,0.491803,996
287,3886,287,6.1199,36,24,1,0.945338,6870,0,54,24,0.533114,4.37838,105,0.495823,995.811,0.495935,996,0.491803,996
288,3900,288,6.11511,36,24,1,0.949804,6894,0,54,24,0.532615,4.45946,105,0.495935,995.811,0.495935,996,0.495935,994
289,3913,289,6.11772,36,24,1,0.953824,6918,0,54,24,0.531222,4.94595,105,0.495935,995.919,0.495935,996,0.495935,995
290,3927,290,6.12413,36,24,1,0.957441,6942,0,54,24,0.529824,5.64865,105,0.495935,995.919,0.495935,996,0.495935,995
291,3941,291,6.12326,36,24,1,0.960697,6966,0,54,24,0.528253,6.35135,105,0.495935,995.973,0.495935,996,0.495935,995
292,3954,292,6.11054,36,24,1,0.865627,6990,0,54,24,0.528191,6.32432,105,0.495935,996,0.495935,996,0.495935,996
293,3968,293,6.11968,36,24,1,0.878065,7014,0,54,24,0.528247,5.94595,105,0.495935,996,0.495935,996,0.495935,996
294,3981,294,6.12917,36,24,1,0.889258,7037,0,55,24,0.529029,5.56757,105,0.495935,996,0.495935,996,0.495935,996
295,3995,295,6.13824,36,24,1,0.899332,7061,0,55,24,0.52717,5.45946,105,0.495935,995.946,0.495935,996,0.495935,995
296,4008,296,6.14046,36,24,1,0.810399,7085,0,55,24,0.525533,5.08108,105,0.495488,995.865,0.495935,996,0.491803,995
297,4021,297,6.15311,36,24,1,0.828359,7109,0,55,24,0.526275,5.10811,105,0.495935,995.919,0.495935,996,0.495935,995
298,4034,298,6.18122,36,24,1,0.844523,7133,0,55,24,0.554436,4.81081,105,0.495935,996,0.495935,996,0.495935,996
299,4048,299,6.19683,36,24,1,0.859071,7157,0,55,24,0.495854,4.97297,105,0.495935,996,0.495935,996,0.495935,996
300,4061,300,6.2037,36,24,1,0.872164,7181,0,55,24,0.539386,5.67568,105,0.495935,996,0.495935,996,0.495935,996
301,4061,300,6.2037,36,24,1,0.872164,7181,0,55,24,0.539386,5.67568,105,0.495935,996,0.495935,996,0.495935,996
