GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Avg_f1,pop1_Best_f0,pop1_Best_f1,pop1_Worst_f0,pop1_Worst_f1
248,3208,248,6.10006,36,24,1,0.807101,5916,2,70,24,0.495097,5.59459,105,996,9576.3,996,9577,996,9575
249,3220,249,6.09455,36,24,1,0.825391,5940,2,70,24,0.496208,5.7027,105,996,9576.38,996,9577,996,9576
250,3233,250,6.08851,36,24,1,0.841852,5964,2,70,24,0.495536,5.86486,105,996,9576.38,996,9577,996,9576
251,3245,251,6.09156,36,24,1,0.856667,5988,2,70,24,0.493628,5.21622,105,996,9576.3,996,9577,996,9575
252,3258,252,6.09432,36,24,1,0.87,6011,2,71,24,0.494274,5.05405,105,996,9576.35,996,9577,996,9575
253,3271,253,6.09389,36,24,1,0.882,6035,2,71,24,0.493878,5.43243,105,996,9576.41,996,9577,996,9576
254,3284,254,6.11328,36,24,1,0.7948,6059,2,71,24,0.49159,5.32432,105,996,9576.35,996,9577,996,9576
255,3297,255,6.11065,36,24,1,0.81432,6083,2,71,24,0.492491,5.72973,105,996,9576.41,996,9577,996,9576
256,3309,256,6.08674,36,24,1,0.831888,6107,2,71,24,0.493536,5.78378,105,996,9576.51,996,9577,996,9576
257,3322,257,6.08072,36,24,1,0.847699,6131,2,71,24,0.495448,5.40541,105,996,9576.54,996,9577,996,9576
258,3335,258,6.06585,36,24,1,0.861929,6155,2,71,24,0.494614,5.83784,105,996,9576.59,996,9577,996,9576
259,3348,259,6.06711,36,24,1,0.874736,6179,2,71,24,0.494056,5.45946,105,996,9576.59,996,9577,996,9576
260,3361,260,6.07486,36,24,1,0.886263,6203,2,71,24,0.494551,5.62162,105,996,9576.62,996,9577,996,9576
261,3374,261,6.072,36,24,1,0.798636,6227,2,71,24,0.492338,5.78378,105,996,9576.54,996,9577,996,9575
262,3386,262,6.01641,36,24,1,0.817773,6251,2,71,24,0.491167,5.08108,105,996,9576.62,996,9577,996,9576
263,3399,263,6.00352,36,24,1,0.834996,6274,2,72,24,0.604442,5.16216,105,996,9576.76,996,9577,996,9576
264,3411,264,5.99956,36,24,1,0.850496,6298,2,72,24,0.516694,5.7027,105,996,9576.86,996,9577,996,9576
265,3424,265,5.99214,36,24,1,0.864446,6322,2,72,24,0.482428,5.86486,105,996,9576.86,996,9577,996,9576
266,3437,266,6.01722,36,24,1,0.877002,6346,2,72,24,0.476673,5.48649,105,996,9576.81,996,9577,996,9575
267,3450,267,6.02698,36,24,1,0.888302,6370,2,72,24,0.477991,5.08108,105,996,9576.86,996,9577,996,9576
268,3463,268,6.02448,36,24,1,0.898471,6393,2,73,24,0.476659,5.48649,105,996,9576.89,996,9577,996,9576
269,3475,269,6.01521,36,24,1,0.907624,6417,2,73,24,0.465894,5.10811,105,996,9576.89,996,9577,996,9575
270,3488,270,6.02625,36,24,1,0.915862,6441,2,73,24,0.476661,5.24324,105,996,9576.95,996,9577,996,9576
271,3501,271,6.02096,36,24,1,0.923276,6465,2,73,24,0.464912,5.94595,105,996,9576.97,996,9577,996,9576
272,3514,272,6.03494,36,24,1,0.929948,6489,2,73,24,0.459297,6.37838,105,996,9576.97,996,9577,996,9576
273,3526,273,6.08366,36,24,1,0.935953,6513,2,73,24,0.458456,5.72973,105,996,9576.89,996,9577,996,9576
274,3539,274,6.10572,36,24,1,0.941358,6537,2,73,24,0.460253,5.62162,105,996,9576.86,996,9577,996,9576
275,3552,275,6.13558,36,24,1,0.848222,6561,2,73,24,0.45275,5.78378,105,996,9576.73,996,9577,996,9575
276,3565,276,6.15135,36,24,1,0.8624,6585,2,73,24,0.447549,5.62162,105,996,9576.7,996,9577,996,9576
277,3578,277,6.16184,36,24,1,0.87516,6609,2,73,24,0.447035,5.24324,105,996,9576.68,996,9577,996,9576
278,3591,278,6.18549,36,24,1,0.886644,6633,2,73,24,0.454129,5.32432,105,996,9576.73,996,9577,996,9576
279,3604,279,6.20394,36,24,1,0.89698,6656,2,74,24,0.478419,5.21622,105,996,9576.7,996,9577,996,9576
280,3617,280,6.22119,36,24,1,0.906282,6680,2,74,24,0.46071,5.10811,105,996,9576.65,996,9577,996,9576
281,3630,281,6.2255,36,24,1,0.914653,6703,2,75,24,0.457125,5.75676,105,996,9576.7,996,9577,996,9576
282,3643,282,6.24134,36,24,1,0.922188,6727,2,75,24,0.435455,6.18919,105,996,9576.68,996,9577,996,9576
283,3656,283,6.25829,36,24,1,0.928969,6750,2,76,24,0.444096,5.54054,105,996,9576.62,996,9577,996,9575
284,3669,284,6.27654,36,24,1,0.837072,6774,2,76,24,0.426993,5.43243,105,996,9576.46,996,9577,996,9575
285,3682,285,6.25951,36,24,1,0.852365,6798,2,76,24,0.426464,6.05405,105,996,9576.59,996,9577,996,9575
286,3695,286,6.25577,36,24,1,0.852365,6822,2,76,24,0.422487,5.67568,105,996,9576.57,996,9577,996,9575
287,3708,287,6.2688,36,24,1,0.866129,6845,2,77,24,0.423673,5.56757,105,996,9576.51,996,9577,996,9575
288,3721,288,6.28204,36,24,1,0.878516,6869,2,77,24,0.41853,5.05405,105,996,9576.46,996,9577,996,9576
289,3733,289,6.28155,36,24,1,0.889664,6893,2,77,24,0.43054,4.94595,105,996,9576.46,996,9577,996,9576
290,3747,290,6.28378,36,24,1,0.899698,6917,2,77,24,0.429232,5.37838,105,996,9576.46,996,9577,996,9576
291,3759,291,6.28926,36,24,1,0.908728,6941,2,77,24,0.436891,5.54054,105,996,9576.41,996,9577,996,9576
292,3773,292,6.29904,36,24,1,0.916855,6965,2,77,24,0.438773,5.97297,105,996,9576.41,996,9577,996,9576
293,3786,293,6.31486,36,24,1,0.92417,6988,2,78,24,0.440525,5.59459,105,996,9576.38,996,9577,996,9576
294,3798,294,6.32126,36,24,1,0.832753,7012,2,78,24,0.43512,6.2973,105,996,9576.38,996,9577,996,9576
295,3811,295,6.31643,36,24,1,0.848477,7036,2,78,24,0.445054,6.18919,105,996,9576.41,996,9577,996,9576
296,3824,296,6.32146,36,24,1,0.86263,7060,2,78,24,0.424305,5.81081,105,996,9576.46,996,9577,996,9576
297,3837,297,6.32501,36,24,1,0.875367,7084,2,78,24,0.484407,5.7027,105,996,9576.49,996,9577,996,9576
298,3849,298,6.32705,36,24,1,0.78883,7107,2,79,24,0.454438,5.05405,105,996,9576.38,996,9577,996,9575
299,3862,299,6.33291,36,24,1,0.808947,7131,2,79,24,0.461993,4.89189,105,996,9576.46,996,9577,996,9576
300,3875,300,6.34622,36,24,1,0.827052,7155,2,79,24,0.483044,5.27027,105,996,9576.51,996,9577,996,9576
301,3875,300,6.34622,36,24,1,0.827052,7155,2,79,24,0.483044,5.27027,105,996,9576.51,996,9577,996,9576
