GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Best_f0,pop1_Worst_f0
285,26992,285,7.29734,36,24,1,0.982649,6872,0,4,24,0.628885,5.94595,660,994,994,994
286,27089,286,7.31388,36,24,1,0.983384,6896,0,4,24,0.627362,5.56757,660,994,994,994
287,27184,287,7.33182,36,24,1,0.984046,6920,0,4,24,0.626627,5.45946,660,994,994,994
288,27276,288,7.32564,36,24,1,0.984641,6944,0,4,24,0.625558,5.08108,660,994,994,994
289,27373,289,7.34106,36,24,1,0.985177,6967,0,5,24,0.623084,5.24324,660,993.973,994,993
290,27471,290,7.31687,36,24,1,0.887659,6991,0,5,24,0.620793,4.83784,660,994,994,994
291,27559,291,7.31557,36,24,1,0.897894,7015,0,5,24,0.62145,5.27027,660,994,994,994
292,27645,292,7.31375,36,24,1,0.907104,7039,0,5,24,0.622044,5.97297,660,994,994,994
293,27735,293,7.31433,36,24,1,0.915394,7063,0,5,24,0.622446,6.40541,660,994,994,994
294,27822,294,7.31219,36,24,1,0.922854,7087,0,5,24,0.770022,6.56757,660,994,994,994
295,27909,295,7.33028,36,24,1,0.929569,7111,0,5,24,0.752111,5.91892,660,994,994,994
296,27994,296,7.32989,36,24,1,0.935612,7135,0,5,24,0.690461,5.54054,660,994,994,994
297,28085,297,7.32052,36,24,1,0.941051,7159,0,5,24,0.696412,5.43243,660,994,994,994
298,28173,298,7.3202,36,24,1,0.945946,7183,0,5,24,0.697414,5.05405,660,994,994,994
299,28260,299,7.32113,36,24,1,0.950351,7207,0,5,24,0.697521,5.48649,660,994,994,994
300,28347,300,7.31745,36,24,1,0.954316,7231,0,5,24,0.702366,4.83784,660,994,994,994
301,28349,300,7.31745,36,24,1,0.954316,7231,0,5,24,0.702366,4.83784,660,994,994,994
