GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Best_f0,pop1_Worst_f0
250,6283,250,6.26251,36,24,1,0.955617,5960,1,75,24,0.552853,4.83784,98,0.499148,0.5,0.495495
251,6308,251,6.28694,36,24,1,0.861056,5984,1,75,24,0.549372,5,98,0.499026,0.5,0.495495
252,6332,252,6.24264,36,24,1,0.87395,6008,1,75,24,0.549718,5.51351,98,0.499878,0.5,0.495495
253,6358,253,6.23039,36,24,1,0.885555,6030,1,77,24,0.549881,5.51351,98,0.5,0.5,0.5
254,6382,254,6.22461,36,24,1,0.895999,6052,1,79,24,0.547237,5.67568,98,0.5,0.5,0.5
255,6406,255,6.2344,36,24,1,0.9054,6074,1,81,24,0.546678,5.83784,98,0.5,0.5,0.5
256,6430,256,6.26074,36,24,1,0.81586,6098,1,81,24,0.544559,5.45946,98,0.499757,0.5,0.495495
257,6454,257,6.24039,36,24,1,0.833274,6122,1,81,24,0.545363,5.02703,98,0.5,0.5,0.5
258,6480,258,6.2319,36,24,1,0.848946,6146,1,81,24,0.544274,4.91892,98,0.5,0.5,0.5
259,6505,259,6.2243,36,24,1,0.863052,6170,1,81,24,0.544658,5.62162,98,0.5,0.5,0.5
260,6529,260,6.21193,36,24,1,0.875746,6194,1,81,24,0.545138,6.05405,98,0.5,0.5,0.5
261,6555,261,6.22886,36,24,1,0.887172,6218,1,81,24,0.543244,6.48649,98,0.5,0.5,0.5
262,6582,262,6.27262,36,24,1,0.897455,6242,1,81,24,0.543316,5.56757,98,0.499759,0.5,0.491071
263,6608,263,6.28242,36,24,1,0.906709,6265,1,82,24,0.542193,5.43243,98,0.5,0.5,0.5
264,6634,264,6.30868,36,24,1,0.915038,6289,1,82,24,0.542947,5.59459,98,0.5,0.5,0.5
265,6658,265,6.30039,36,24,1,0.922534,6313,1,82,24,0.542914,5.75676,98,0.5,0.5,0.5
266,6684,266,6.3256,36,24,1,0.929281,6337,1,82,24,0.542352,5.91892,98,0.5,0.5,0.5
267,6709,267,6.34003,36,24,1,0.935353,6361,1,82,24,0.540535,5,98,0.499637,0.5,0.491071
268,6734,268,6.33667,36,24,1,0.940818,6385,1,82,24,0.539751,4.86486,98,0.499757,0.5,0.495495
269,6759,269,6.31107,36,24,1,0.847736,6408,1,83,24,0.537505,5.48649,98,0.5,0.5,0.5
270,6783,270,6.31629,36,24,1,0.861962,6432,1,83,24,0.536791,5.91892,98,0.5,0.5,0.5
271,6807,271,6.30639,36,24,1,0.874766,6456,1,83,24,0.536363,6.35135,98,0.5,0.5,0.5
272,6831,272,6.31031,36,24,1,0.886289,6480,1,83,24,0.537574,5.7027,98,0.5,0.5,0.5
273,6855,273,6.31072,36,24,1,0.89666,6504,1,83,24,0.537308,5.32432,98,0.5,0.5,0.5
274,6880,274,6.29288,36,24,1,0.905994,6528,1,83,24,0.536277,5.48649,98,0.5,0.5,0.5
275,6911,275,6.31077,36,24,1,0.914395,6552,1,83,24,0.536113,5.64865,98,0.5,0.5,0.5
276,6937,276,6.30568,36,24,1,0.921955,6576,1,83,24,0.536568,5.81081,98,0.5,0.5,0.5
277,6962,277,6.30293,36,24,1,0.92876,6600,1,83,24,0.534946,5.43243,98,0.499757,0.5,0.495495
278,6988,278,6.27468,36,24,1,0.934884,6624,1,83,24,0.53423,5.32432,98,0.499757,0.5,0.495495
279,7012,279,6.32588,36,24,1,0.940396,6648,1,83,24,0.532546,5.48649,98,0.499389,0.5,0.490909
280,7037,280,6.32236,36,24,1,0.945356,6672,1,83,24,0.530943,5.89189,98,0.499513,0.5,0.495495
281,7061,281,6.29098,36,24,1,0.94982,6696,1,83,24,0.529739,6.02703,98,0.5,0.5,0.5
282,7091,282,6.24836,36,24,1,0.953838,6720,1,83,24,0.528556,5.37838,98,0.499759,0.5,0.491071
283,7117,283,6.26573,36,24,1,0.957455,6744,1,83,24,0.527604,5,98,0.498541,0.5,0.486486
284,7141,284,6.28452,36,24,1,0.862709,6768,1,83,24,0.525379,5.16216,98,0.49842,0.5,0.486486
285,7166,285,6.27927,36,24,1,0.875438,6791,1,84,24,0.52384,5.21622,98,0.498909,0.5,0.486486
286,7191,286,6.28523,36,24,1,0.886894,6814,1,85,24,0.525143,5.02703,98,0.5,0.5,0.5
287,7215,287,6.25825,36,24,1,0.886894,6837,1,86,24,0.524834,5.18919,98,0.5,0.5,0.5
288,7239,288,6.27877,36,24,1,0.897205,6861,1,86,24,0.525467,5.08108,98,0.5,0.5,0.5
289,7263,289,6.26344,36,24,1,0.906484,6884,1,87,24,0.525455,5.78378,98,0.5,0.5,0.5
290,7288,290,6.2436,36,24,1,0.914836,6908,1,87,24,0.524704,6.21622,98,0.5,0.5,0.5
291,7312,291,6.27448,36,24,1,0.922352,6931,1,88,24,0.525071,5.56757,98,0.5,0.5,0.5
292,7338,292,6.2767,36,24,1,0.929117,6955,1,88,24,0.525501,5.18919,98,0.5,0.5,0.5
293,7362,293,6.2554,36,24,1,0.837205,6979,1,88,24,0.524466,5.89189,98,0.5,0.5,0.5
294,7390,294,6.25653,36,24,1,0.852485,7002,1,89,24,0.523652,6.32432,98,0.5,0.5,0.5
295,7415,295,6.267,36,24,1,0.866236,7026,1,89,24,0.522757,6.21622,98,0.5,0.5,0.5
296,7439,296,6.24178,36,24,1,0.878613,7050,1,89,24,0.523933,5.02703,98,0.5,0.5,0.5
297,7463,297,6.25446,36,24,1,0.889751,7074,1,89,24,0.524177,5.18919,98,0.5,0.5,0.5
298,7491,298,6.25164,36,24,1,0.899776,7098,1,89,24,0.525314,5.08108,98,0.5,0.5,0.5
299,7516,299,6.25914,36,24,1,0.908799,7122,1,89,24,0.525697,5.78378,98,0.5,0.5,0.5
300,7539,300,6.25701,36,24,1,0.916919,7145,1,90,24,0.525146,6.21622,98,0.5,0.5,0.5
301,7540,300,6.25701,36,24,1,0.916919,7145,1,90,24,0.525146,6.21622,98,0.5,0.5,0.5
