GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Avg_f1,pop1_Best_f0,pop1_Best_f1,pop1_Worst_f0,pop1_Worst_f1
41,824,41,6.89725,36,24,1.01482,0.883314,1017,0,3,24,0.517238,5.08108,163,995,9753.22,995,9756,995,9746
42,842,42,6.82919,36,24,1.01334,0.893983,1041,0,3,24,0.522714,4.83784,163,995,9753.84,995,9756,995,9753
43,859,43,6.84358,36,24,1.01201,0.903585,1065,0,3,24,0.526786,4.97222,163,995,9754.06,995,9757,995,9753
44,876,44,6.83898,36,24,1.01081,0.912226,1089,0,3,24,0.531201,4.83333,163,995,9754.47,995,9757,995,9753
45,893,45,6.84343,36,24,1.00972,0.920004,1113,0,3,24,0.669715,3.94444,163,995,9754.86,995,9757,995,9754
46,911,46,6.83002,36,24,1.00875,0.927003,1137,0,3,24,0.616504,3.55556,163,995,9755.19,995,9758,995,9754
47,928,47,6.81813,36,24,1.00788,0.933303,1161,0,3,24,0.591917,3.27778,163,995,9755.44,995,9758,995,9755
48,945,48,6.83669,36,24,1.00709,0.938973,1185,0,3,24,0.594961,4.16667,163,995,9755.75,995,9759,995,9755
49,963,49,6.84205,36,24,1.00638,0.944075,1209,0,3,24,0.581734,4.5,163,995,9755.86,995,9759,995,9755
50,980,50,6.83554,36,24,1.00574,0.948668,1233,0,3,24,0.587076,4.75,163,995,9756.28,995,9759,995,9755
51,997,51,6.80784,36,24,1.00517,0.952801,1257,0,3,24,0.588216,4.33333,163,995,9756.61,995,9759,995,9755
52,1015,52,6.73464,36,24,1.00465,0.956521,1281,0,3,24,0.570677,4.02778,163,995,9756.81,995,9759,995,9756
53,1033,53,6.74661,36,24,1.00419,0.959869,1305,0,3,24,0.56434,4.72222,163,995,9756.89,995,9759,995,9756
54,1051,54,6.76038,36,24,1.00377,0.962882,1329,0,3,24,0.567895,4.88889,163,995,9757.17,995,9760,995,9756
55,1069,55,6.72509,36,24,1.00339,0.965594,1353,0,3,24,0.569862,4.83333,163,995,9757.42,995,9760,995,9756
56,1087,56,6.72657,36,24,1.00305,0.968034,1377,0,3,24,0.555104,4.72222,163,995,9757.39,995,9760,995,9756
57,1105,57,6.73409,36,24,1.00275,0.970231,1401,0,3,24,0.533469,5.44444,163,995,9757.44,995,9760,995,9756
58,1123,58,6.74311,36,24,1.00247,0.972208,1425,0,3,24,0.53509,5.27778,163,995,9757.47,995,9760,995,9756
59,1142,59,6.75039,36,24,1.00222,0.973987,1449,0,3,24,0.529893,5.44444,163,995,9757.72,995,9761,995,9756
60,1160,60,6.76968,36,24,1.002,0.975588,1473,0,3,24,0.528609,5.33333,163,995,9757.69,995,9761,995,9756
61,1179,61,6.78585,36,24,1.0018,0.97703,1497,0,3,24,0.523259,5.36111,163,995,9757.92,995,9761,995,9756
62,1198,62,6.80434,36,24,1.00162,0.978327,1521,0,3,24,0.523017,5.63889,163,995,9758,995,9761,995,9757
63,1217,63,6.83027,36,24,1.00146,0.979494,1545,0,3,24,0.517226,6.08333,163,995,9758.06,995,9761,995,9757
64,1236,64,6.87492,36,24,1.00131,0.882545,1569,0,3,24,0.511652,5.41667,163,995,9757.83,995,9761,995,9755
65,1253,65,6.82531,36,24,1.00118,0.89329,1593,0,3,24,0.515235,4.44444,163,995,9758.17,995,9761,995,9756
66,1271,66,6.77805,36,24,1.00106,0.902961,1617,0,3,24,0.640956,4.97222,163,995,9758.72,995,9762,995,9757
